,page,country,rev_id,prediction,Geography,population
34054,Augustin Pouyer-Quertier,FRANCE,783211240,Stub,FRANCE,65.1
34055,Charles Huntziger,FRANCE,783252928,Start,FRANCE,65.1
34056,Marc-René de Voyer de Paulmy d'Argenson (1652–1721),FRANCE,783325106,C,FRANCE,65.1
34057,Marie-Christine Arnautu,FRANCE,783477649,Stub,FRANCE,65.1
34058,Jean-Baptiste Bienvenu-Martin,FRANCE,783546348,Start,FRANCE,65.1
34059,Pierre Broussel,FRANCE,783546608,Stub,FRANCE,65.1
34060,André Frédéric Hartmann,FRANCE,783564312,Stub,FRANCE,65.1
34061,Michel Craplet,FRANCE,783604669,Stub,FRANCE,65.1
34062,Paul-Henri-Benjamin d'Estournelles de Constant,FRANCE,783685480,Start,FRANCE,65.1
34063,Paul Copin-Albancelli,FRANCE,783903065,Start,FRANCE,65.1
34064,César Campinchi,FRANCE,783975863,Start,FRANCE,65.1
34065,Yannick Jadot,FRANCE,784217962,Start,FRANCE,65.1
34066,Tanneguy Duchâtel,FRANCE,784250322,Stub,FRANCE,65.1
34067,Édouard Grinda,FRANCE,784313465,Stub,FRANCE,65.1
34068,Charles-Claude Flahaut de la Billaderie,FRANCE,784642638,Stub,FRANCE,65.1
34069,Célestin Hennion,FRANCE,784658270,C,FRANCE,65.1
34070,Yann Fouéré,FRANCE,784715608,Start,FRANCE,65.1
34071,Robert Fournier-Sarlovèze,FRANCE,784723517,Stub,FRANCE,65.1
34072,Boris Fraenkel,FRANCE,784725912,Start,FRANCE,65.1
34073,Jean Alfred Fraissinet,FRANCE,784726597,B,FRANCE,65.1
34074,Michel Mathieu (French politician),FRANCE,784827222,Stub,FRANCE,65.1
34075,"Gabriel Paul Othenin de Cléron, comte d'Haussonville",FRANCE,784838102,Start,FRANCE,65.1
34076,Daniel Gluckstein,FRANCE,785165365,Start,FRANCE,65.1
34077,Lucien Le Foyer,FRANCE,785570641,C,FRANCE,65.1
34078,Severiano de Heredia,FRANCE,785573614,C,FRANCE,65.1
34079,Jean-Jacques Delvaux,FRANCE,785589199,Stub,FRANCE,65.1
34080,Charles Humbert,FRANCE,785930159,Start,FRANCE,65.1
34081,Paul Marchandeau,FRANCE,785953239,C,FRANCE,65.1
34082,Jean Foyer,FRANCE,786074709,Start,FRANCE,65.1
34083,Georges Catroux,FRANCE,786203277,Start,FRANCE,65.1
34084,Lionel Stoléru,FRANCE,786290758,Start,FRANCE,65.1
34085,François de La Rocque,FRANCE,786324279,C,FRANCE,65.1
34086,Anne du Bourg,FRANCE,786343821,Stub,FRANCE,65.1
34087,Adrienne Horvath,FRANCE,786387939,Stub,FRANCE,65.1
34088,Michèle Rivasi,FRANCE,786388701,Start,FRANCE,65.1
34089,Leila Aïchi,FRANCE,786390688,Stub,FRANCE,65.1
34090,Jacqueline Alduy,FRANCE,786390721,Stub,FRANCE,65.1
34091,Patricia Morhet-Richaud,FRANCE,786393127,Stub,FRANCE,65.1
34092,David Rachline,FRANCE,786490483,Stub,FRANCE,65.1
34093,Claude Érignac,FRANCE,786515396,Stub,FRANCE,65.1
34094,Patalione Kanimoa,FRANCE,786575249,Stub,FRANCE,65.1
34095,Henri de Kérillis,FRANCE,786578705,GA,FRANCE,65.1
34096,Victor Basch,FRANCE,786588699,Start,FRANCE,65.1
34097,"Charles Louis Huguet, marquis de Sémonville",FRANCE,786643800,Start,FRANCE,65.1
34098,Mark Fredriksen,FRANCE,786708957,Start,FRANCE,65.1
34099,Pierre Dharréville,FRANCE,786757777,Stub,FRANCE,65.1
34100,André Lajoinie,FRANCE,786809747,Stub,FRANCE,65.1
34101,Émile Flourens,FRANCE,786836096,Start,FRANCE,65.1
34102,Henri Gouraud (general),FRANCE,786860127,C,FRANCE,65.1
34103,Pierre Pujo,FRANCE,786868784,Stub,FRANCE,65.1
34104,Vaucluse's 3rd constituency,FRANCE,786973863,Start,FRANCE,65.1
34105,Léon Bourgeois,FRANCE,786990600,C,FRANCE,65.1
34106,List of Presidents of the National Convention,FRANCE,787197662,FA,FRANCE,65.1
34107,Jean Madiran,FRANCE,787201596,C,FRANCE,65.1
34108,"Jean-Louis Masson (politician, 1947)",FRANCE,787279869,Stub,FRANCE,65.1
34109,Daniel Dubois,FRANCE,787291035,Stub,FRANCE,65.1
34110,Jean-Paul Amoudry,FRANCE,787294113,Stub,FRANCE,65.1
34111,Jean Boyer (politician),FRANCE,787294172,Stub,FRANCE,65.1
34112,The Last Moments of Napoleon,FRANCE,787355634,Stub,FRANCE,65.1
34113,La France pour la vie,FRANCE,787356056,Start,FRANCE,65.1
34114,Émile (novel),FRANCE,787356327,Stub,FRANCE,65.1
34115,Template:France-poli-bio-book-stub,FRANCE,787360134,Stub,FRANCE,65.1
34116,Charles Millon,FRANCE,787445020,Start,FRANCE,65.1
34117,Philippe Henriot,FRANCE,787485697,C,FRANCE,65.1
34118,Jean Pierre-Bloch,FRANCE,787529786,Start,FRANCE,65.1
34119,Frédéric Petit (19th-century politician),FRANCE,787530960,Stub,FRANCE,65.1
34120,Hélène Franco,FRANCE,787564273,Stub,FRANCE,65.1
34121,Jean-Bernard Raimond,FRANCE,787668821,Start,FRANCE,65.1
34122,Adolphe Vuitry,FRANCE,787716198,C,FRANCE,65.1
34123,Pierre Messmer,FRANCE,787866726,B,FRANCE,65.1
34124,Édith Cresson,FRANCE,787866769,C,FRANCE,65.1
34125,Henri Pozzi,FRANCE,787969567,Stub,FRANCE,65.1
34126,Hélène Pelosse,FRANCE,787999731,Start,FRANCE,65.1
34127,Monique Barbut,FRANCE,788018699,Stub,FRANCE,65.1
34128,Saucisse,FRANCE,788086888,C,FRANCE,65.1
34129,Philippe Saunier,FRANCE,788088442,Start,FRANCE,65.1
34130,Liêm Hoang Ngoc,FRANCE,788190525,Stub,FRANCE,65.1
34131,André-Hercule de Fleury,FRANCE,788206087,C,FRANCE,65.1
34132,Michel d'Aillières,FRANCE,788248646,Stub,FRANCE,65.1
34133,Hubert Bourgin,FRANCE,788270212,Start,FRANCE,65.1
34134,Michel Charasse,FRANCE,788279410,Stub,FRANCE,65.1
34135,Society of the Friends of Truth,FRANCE,788347841,B,FRANCE,65.1
34136,Luc Carvounas,FRANCE,788467459,Stub,FRANCE,65.1
34137,Gaspard II de Coligny,FRANCE,788517891,C,FRANCE,65.1
34138,Charles Berthézenne,FRANCE,788626221,Stub,FRANCE,65.1
34139,Adrien Zeller,FRANCE,788793519,Stub,FRANCE,65.1
34140,Agnès Thill,FRANCE,788793526,Stub,FRANCE,65.1
34141,Aina Kuric,FRANCE,788793534,Stub,FRANCE,65.1
34142,Alain David (politician),FRANCE,788793648,Stub,FRANCE,65.1
34143,Alain Péréa,FRANCE,788793813,Stub,FRANCE,65.1
34144,Albert Likuvalu,FRANCE,788793855,Stub,FRANCE,65.1
34145,André Chassaigne,FRANCE,788793956,Stub,FRANCE,65.1
34146,André Gerin,FRANCE,788793973,Stub,FRANCE,65.1
34147,André Villiers,FRANCE,788794010,Stub,FRANCE,65.1
34148,André Wojciechowski,FRANCE,788794022,Stub,FRANCE,65.1
34149,Anissa Khedher,FRANCE,788794028,Stub,FRANCE,65.1
34150,Annaïg Le Meur,FRANCE,788794031,Stub,FRANCE,65.1
34151,Anne Blanc,FRANCE,788794035,Stub,FRANCE,65.1
34152,Anne Grommerch,FRANCE,788794055,Stub,FRANCE,65.1
34153,Anne-Christine Lang,FRANCE,788794064,Stub,FRANCE,65.1
34154,Anne-France Brunet,FRANCE,788794066,Stub,FRANCE,65.1
34155,Anne-Laure Cattelot,FRANCE,788794073,Stub,FRANCE,65.1
34156,Anne-Marie Payet,FRANCE,788794081,Stub,FRANCE,65.1
34157,Annie Chapelier,FRANCE,788794096,Stub,FRANCE,65.1
34158,Annie Genevard,FRANCE,788794100,Stub,FRANCE,65.1
34159,Anthony Cellier,FRANCE,788794109,Stub,FRANCE,65.1
34160,Antoine Rufenacht,FRANCE,788794128,Stub,FRANCE,65.1
34161,Arnaud Viala,FRANCE,788794241,Stub,FRANCE,65.1
34162,Ary Chalus,FRANCE,788794250,Stub,FRANCE,65.1
34163,Aude Amadou,FRANCE,788794255,Stub,FRANCE,65.1
34164,Aude Luquet,FRANCE,788794262,Stub,FRANCE,65.1
34165,Aurélien Taché,FRANCE,788794289,Stub,FRANCE,65.1
34166,Barbara Bessot-Ballot,FRANCE,788794305,Stub,FRANCE,65.1
34167,Belkhir Belhaddad,FRANCE,788794326,Stub,FRANCE,65.1
34168,Benjamin Dirx,FRANCE,788794330,Stub,FRANCE,65.1
34169,Benoît Potterie,FRANCE,788794363,Stub,FRANCE,65.1
34170,Bernard Bosson,FRANCE,788794382,Stub,FRANCE,65.1
34171,Bertrand Sorre,FRANCE,788794497,Stub,FRANCE,65.1
34172,Blandine Brocard,FRANCE,788794503,Stub,FRANCE,65.1
34173,Boris Vallaud,FRANCE,788794512,Stub,FRANCE,65.1
34174,Brahim Hammouche,FRANCE,788794693,Stub,FRANCE,65.1
34175,Brigitte Bourguignon,FRANCE,788794712,Stub,FRANCE,65.1
34176,Brigitte Liso,FRANCE,788794730,Stub,FRANCE,65.1
34177,Bruno Duvergé,FRANCE,788794749,Stub,FRANCE,65.1
34178,Bruno Fuchs,FRANCE,788794753,Stub,FRANCE,65.1
34179,Bruno Millienne,FRANCE,788794782,Stub,FRANCE,65.1
34180,Bruno Questel,FRANCE,788794785,Stub,FRANCE,65.1
34181,Bruno Retailleau,FRANCE,788794792,Stub,FRANCE,65.1
34182,Buon Tan,FRANCE,788794811,Stub,FRANCE,65.1
34183,Béatrice Piron,FRANCE,788794825,Stub,FRANCE,65.1
34184,Carole Bureau-Bonnard,FRANCE,788794871,Stub,FRANCE,65.1
34185,Carole Grandjean,FRANCE,788794879,Stub,FRANCE,65.1
34186,Catherine Kamowski,FRANCE,788794932,Stub,FRANCE,65.1
34187,Catherine Morin-Desailly,FRANCE,788798031,Stub,FRANCE,65.1
34188,Catherine Osson,FRANCE,788798038,Stub,FRANCE,65.1
34189,Cendra Motin,FRANCE,788798075,Stub,FRANCE,65.1
34190,Chantal Robin-Rodrigo,FRANCE,788798106,Stub,FRANCE,65.1
34191,Charlotte Lecocq,FRANCE,788798156,Stub,FRANCE,65.1
34192,Christelle Dubos,FRANCE,788798174,Stub,FRANCE,65.1
34193,Christine Cloarec,FRANCE,788798286,Stub,FRANCE,65.1
34194,Christine Hennion,FRANCE,788798291,Stub,FRANCE,65.1
34195,Christophe Di Pompeo,FRANCE,788798342,Stub,FRANCE,65.1
34196,Christophe Lejeune,FRANCE,788798362,Stub,FRANCE,65.1
34197,Éric Woerth,FRANCE,788798423,C,FRANCE,65.1
34198,Éric Jalton,FRANCE,788798445,Stub,FRANCE,65.1
34199,Éric Girardin,FRANCE,788798449,Stub,FRANCE,65.1
34200,Émilie Guerel,FRANCE,788798499,Stub,FRANCE,65.1
34201,Émile Zuccarelli,FRANCE,788798505,Start,FRANCE,65.1
34202,Yves Pozzo di Borgo,FRANCE,788798603,Start,FRANCE,65.1
34203,Yves Détraigne,FRANCE,788798628,Stub,FRANCE,65.1
34204,Yves Daniel,FRANCE,788798640,Stub,FRANCE,65.1
34205,Yves Blein,FRANCE,788798654,Stub,FRANCE,65.1
34206,Yvan Lachaud,FRANCE,788798662,Stub,FRANCE,65.1
34207,Yolaine de Courson,FRANCE,788798664,Stub,FRANCE,65.1
34208,Yannick Kerlogot,FRANCE,788798676,Stub,FRANCE,65.1
34209,Yannick Haury,FRANCE,788798680,Stub,FRANCE,65.1
34210,Yann Wehrling,FRANCE,788798687,Start,FRANCE,65.1
34211,Xavier Roseren,FRANCE,788798711,Stub,FRANCE,65.1
34212,Xavier Paluszkiewicz,FRANCE,788798715,Stub,FRANCE,65.1
34213,Xavier Batut,FRANCE,788798733,Stub,FRANCE,65.1
34214,Véronique Riotton,FRANCE,788798739,Stub,FRANCE,65.1
34215,Véronique Besse,FRANCE,788798758,Stub,FRANCE,65.1
34216,Vincent Ledoux,FRANCE,788799274,Stub,FRANCE,65.1
34217,Vincent Bru,FRANCE,788799287,Stub,FRANCE,65.1
34218,Victorin Lurel,FRANCE,788799334,Stub,FRANCE,65.1
34219,Valérie Thomas,FRANCE,788799343,Stub,FRANCE,65.1
34220,Valérie Oppelt,FRANCE,788799366,Stub,FRANCE,65.1
34221,Valéria Faure-Muntian,FRANCE,788799404,Stub,FRANCE,65.1
34222,Thomas Mesnier,FRANCE,788799427,Stub,FRANCE,65.1
34223,Thomas Gassilloud,FRANCE,788799433,Stub,FRANCE,65.1
34224,Thierry Michels,FRANCE,788799443,Stub,FRANCE,65.1
34225,Thierry Benoit,FRANCE,788799481,Stub,FRANCE,65.1
34226,Sébastien Nadot,FRANCE,788799495,Stub,FRANCE,65.1
34227,Sébastien Lecornu,FRANCE,788799501,Stub,FRANCE,65.1
34228,Sébastien Cazenove,FRANCE,788799521,Stub,FRANCE,65.1
34229,Sylvie Charrière,FRANCE,788799552,Stub,FRANCE,65.1
34230,Stéphanie Kerbarh,FRANCE,788799584,Stub,FRANCE,65.1
34231,Stéphane Testé,FRANCE,788799605,Stub,FRANCE,65.1
34232,Stéphane Peu,FRANCE,788799614,Stub,FRANCE,65.1
34233,Stéphane Mazars,FRANCE,788799618,Stub,FRANCE,65.1
34234,Stéphane Demilly,FRANCE,788799634,Stub,FRANCE,65.1
34235,Sophie Primas,FRANCE,788799662,Stub,FRANCE,65.1
34236,Sophie Panonacle,FRANCE,788799666,Stub,FRANCE,65.1
34237,Sophie Mette,FRANCE,788799670,Stub,FRANCE,65.1
34238,Sophie Beaudouin-Hubière,FRANCE,788799694,Stub,FRANCE,65.1
34239,Simon Renucci,FRANCE,788799728,Stub,FRANCE,65.1
34240,Sergio Coronado,FRANCE,788799746,Stub,FRANCE,65.1
34241,Serge Lepeltier,FRANCE,788799771,Stub,FRANCE,65.1
34242,Sereine Mauborgne,FRANCE,788799801,Stub,FRANCE,65.1
34243,Sandrine Mörch,FRANCE,788799821,Stub,FRANCE,65.1
34244,Sandrine Le Feur,FRANCE,788799831,Stub,FRANCE,65.1
34245,Sandrine Josso,FRANCE,788799835,Stub,FRANCE,65.1
34246,Sandra Marsaud,FRANCE,788799842,Stub,FRANCE,65.1
34247,Sacha Houlié,FRANCE,788799861,Stub,FRANCE,65.1
34248,Sabine Thillaye,FRANCE,788799866,Stub,FRANCE,65.1
34249,Sabine Herold,FRANCE,788799876,Start,FRANCE,65.1
34250,Rémy Rebeyrotte,FRANCE,788799884,Stub,FRANCE,65.1
34251,Rudy Salles,FRANCE,788799908,Stub,FRANCE,65.1
34252,Roselle Cros,FRANCE,788799921,Stub,FRANCE,65.1
34253,Romain Grau,FRANCE,788799935,Stub,FRANCE,65.1
34254,Roland Muzeau,FRANCE,788799950,Stub,FRANCE,65.1
34255,Rodrigue Kokouendo,FRANCE,788799993,Stub,FRANCE,65.1
34256,Renaud Muselier,FRANCE,788800206,Stub,FRANCE,65.1
34257,Renaud Donnedieu de Vabres,FRANCE,788800211,C,FRANCE,65.1
34258,Pierre-Alain Raphan,FRANCE,788800273,Stub,FRANCE,65.1
34259,Pierre-Alain Muet,FRANCE,788800276,Stub,FRANCE,65.1
34260,Pierre Moscovici,FRANCE,788800296,C,FRANCE,65.1
34261,Pierre Lellouche,FRANCE,788802897,Start,FRANCE,65.1
34262,Pierre Gosnat,FRANCE,788802931,Stub,FRANCE,65.1
34263,Pierre Cordier (politician),FRANCE,788802940,Stub,FRANCE,65.1
34264,Pierre Cabaré,FRANCE,788802957,Stub,FRANCE,65.1
34265,Philippe Michel-Kleisbauer,FRANCE,788805048,Stub,FRANCE,65.1
34266,Philippe Latombe,FRANCE,788805077,Stub,FRANCE,65.1
34267,Philippe Huppé,FRANCE,788805090,Stub,FRANCE,65.1
34268,Philippe Folliot,FRANCE,788805115,Stub,FRANCE,65.1
34269,Philippe Chassaing,FRANCE,788805154,Stub,FRANCE,65.1
34270,Philippe Chalumeau,FRANCE,788805163,Stub,FRANCE,65.1
34271,Philippe Bolo,FRANCE,788805176,Stub,FRANCE,65.1
34272,Philippe Berta,FRANCE,788805182,Stub,FRANCE,65.1
34273,Perrine Goulet,FRANCE,788805203,Stub,FRANCE,65.1
34274,Paul Molac,FRANCE,788805235,Stub,FRANCE,65.1
34275,Patrick Mignola,FRANCE,788805264,Stub,FRANCE,65.1
34276,Patrick Braouezec,FRANCE,788805297,Stub,FRANCE,65.1
34277,Patricia Mirallès,FRANCE,788805316,Stub,FRANCE,65.1
34278,Patricia Gallerneau,FRANCE,788805320,Stub,FRANCE,65.1
34279,Patrice Perrot,FRANCE,788805335,Stub,FRANCE,65.1
34280,Patrice Anato,FRANCE,788805361,Stub,FRANCE,65.1
34281,Pascale Fontenel-Personne,FRANCE,788805395,Stub,FRANCE,65.1
34282,Pascale Boyer,FRANCE,788805405,Stub,FRANCE,65.1
34283,Pascal Bois,FRANCE,788805462,Stub,FRANCE,65.1
34284,Olivier Véran,FRANCE,788805469,Stub,FRANCE,65.1
34285,Olivier Marleix,FRANCE,788805474,Stub,FRANCE,65.1
34286,Olivier Jardé,FRANCE,788805483,Stub,FRANCE,65.1
34287,Olivier Gaillard,FRANCE,788805484,Stub,FRANCE,65.1
34288,Olivier Dassault,FRANCE,788805500,Start,FRANCE,65.1
34289,Nicole Le Peih,FRANCE,788805541,Stub,FRANCE,65.1
34290,Nicolas Turquois,FRANCE,788805581,Stub,FRANCE,65.1
34291,Nicolas Perruchot,FRANCE,788805609,Stub,FRANCE,65.1
34292,Nicolas Démoulin,FRANCE,788805620,Stub,FRANCE,65.1
34293,Natalia Pouzyreff,FRANCE,788805662,Stub,FRANCE,65.1
34294,Nadia Hai,FRANCE,788805686,Stub,FRANCE,65.1
34295,Nadia Essayan,FRANCE,788805688,Stub,FRANCE,65.1
34296,Muguette Dini,FRANCE,788805707,Stub,FRANCE,65.1
34297,Mostapha Laabid,FRANCE,788805723,Stub,FRANCE,65.1
34298,Monique Orphé,FRANCE,788805733,Stub,FRANCE,65.1
34299,Monique Iborra,FRANCE,788805740,Stub,FRANCE,65.1
34300,Mickaël Nogal,FRANCE,788805788,Stub,FRANCE,65.1
34301,Michèle de Vaucouleurs,FRANCE,788805794,Stub,FRANCE,65.1
34302,Michèle Peyron,FRANCE,788805803,Stub,FRANCE,65.1
34303,Michèle Crouzet,FRANCE,788805813,Stub,FRANCE,65.1
34304,Michel Vaxès,FRANCE,788805852,Start,FRANCE,65.1
34305,Michel Ménard,FRANCE,788805905,Stub,FRANCE,65.1
34306,Michel Lauzzana,FRANCE,788805953,Stub,FRANCE,65.1
34307,Michel Larive,FRANCE,788805959,Stub,FRANCE,65.1
34308,Michel Issindou,FRANCE,788805962,Stub,FRANCE,65.1
34309,Michel Fanget,FRANCE,788806003,Stub,FRANCE,65.1
34310,Michel Delpon,FRANCE,788806027,Stub,FRANCE,65.1
34311,Michel Castellani,FRANCE,788806036,Stub,FRANCE,65.1
34312,Meyer Habib,FRANCE,788806066,Stub,FRANCE,65.1
34313,Maxime Gremetz,FRANCE,788806071,Stub,FRANCE,65.1
34314,Maurice Leroy,FRANCE,788806087,Stub,FRANCE,65.1
34315,Maud Petit,FRANCE,788806092,Stub,FRANCE,65.1
34316,Matthieu Orphelin,FRANCE,788806097,Stub,FRANCE,65.1
34317,Martine Leguille-Balloy,FRANCE,788806153,Stub,FRANCE,65.1
34318,Marjolaine Meynier-Millefert,FRANCE,788806186,Stub,FRANCE,65.1
34319,Marietta Karamanli,FRANCE,788806228,Stub,FRANCE,65.1
34320,Marie-Pierre Rixain,FRANCE,788806259,Stub,FRANCE,65.1
34321,Marie-Lou Marcel,FRANCE,788806281,Stub,FRANCE,65.1
34322,Marie-Hélène Amiable,FRANCE,788806311,Stub,FRANCE,65.1
34323,Marie-Christine Verdier-Jouclas,FRANCE,788806338,Stub,FRANCE,65.1
34324,Marie-Annick Duchêne,FRANCE,788806364,Stub,FRANCE,65.1
34325,Marie-Ange Magne,FRANCE,788806379,Stub,FRANCE,65.1
34326,Marie Guévenoux,FRANCE,788806396,Stub,FRANCE,65.1
34327,Marguerite Deprez-Audebert,FRANCE,788806410,Stub,FRANCE,65.1
34328,Marcel Rogemont,FRANCE,788806420,Stub,FRANCE,65.1
34329,Marc Vampa,FRANCE,788806441,Stub,FRANCE,65.1
34330,Marc Goua,FRANCE,788806464,Stub,FRANCE,65.1
34331,Marc Delatte,FRANCE,788807205,Stub,FRANCE,65.1
34332,Loîc Dombreval,FRANCE,788807312,Stub,FRANCE,65.1
34333,Liliane Tanguy,FRANCE,788807389,Stub,FRANCE,65.1
34334,Laurent Saint-Martin,FRANCE,788807417,Stub,FRANCE,65.1
34335,Laurent Pietraszewski,FRANCE,788807420,Stub,FRANCE,65.1
34336,Laurent Garcia,FRANCE,788807433,Stub,FRANCE,65.1
34337,Laurence Vanceunebrock-Mialon,FRANCE,788807460,Stub,FRANCE,65.1
34338,Laurence Gayte,FRANCE,788807472,Stub,FRANCE,65.1
34339,Julien Dray,FRANCE,788807563,Start,FRANCE,65.1
34340,Julien Borowczyk,FRANCE,788807573,Stub,FRANCE,65.1
34341,Joël Aviragnet,FRANCE,788807614,Stub,FRANCE,65.1
34342,José Evrard,FRANCE,788807620,Stub,FRANCE,65.1
34343,Joseph Kergueris,FRANCE,788807645,Stub,FRANCE,65.1
34344,Joaquim Pueyo,FRANCE,788807658,Stub,FRANCE,65.1
34345,Jennifer de Temmerman,FRANCE,788807673,Stub,FRANCE,65.1
34346,Jeanny Marc,FRANCE,788807680,Stub,FRANCE,65.1
34347,Jean-René Marsac,FRANCE,788807737,Stub,FRANCE,65.1
34348,Jean-René Cazeneuve,FRANCE,788807748,Stub,FRANCE,65.1
34349,Jean-Pierre Pont,FRANCE,788807776,Stub,FRANCE,65.1
34350,Jean-Philippe Nilor,FRANCE,788807876,Stub,FRANCE,65.1
34351,Jean-Philippe Ardouin,FRANCE,788807883,Stub,FRANCE,65.1
34352,Jean-Paul Mattei,FRANCE,788807892,Stub,FRANCE,65.1
34353,Jean-Paul Lecoq,FRANCE,788807896,Stub,FRANCE,65.1
34354,Jean-Paul Dufrègne,FRANCE,788807923,Stub,FRANCE,65.1
34355,Jean-Patrick Gille,FRANCE,788807963,Stub,FRANCE,65.1
34356,Jean-Noël Barrot,FRANCE,788807974,Stub,FRANCE,65.1
34357,Jean-Michel Villaumé,FRANCE,788807983,Stub,FRANCE,65.1
34358,Jean-Michel Jacques,FRANCE,788807995,Stub,FRANCE,65.1
34359,Jean-Michel Fauvergue,FRANCE,788808014,Stub,FRANCE,65.1
34360,Jean-Marie Vanlerenberghe,FRANCE,788808045,Start,FRANCE,65.1
34361,Jean-Luc Pérat,FRANCE,788808151,Stub,FRANCE,65.1
34362,Jean-Luc Préel,FRANCE,788808159,Stub,FRANCE,65.1
34363,Jean-Luc Lagleize,FRANCE,788808181,Stub,FRANCE,65.1
34364,Jean-Louis Touraine,FRANCE,788808201,Stub,FRANCE,65.1
34365,Jean-Louis Gagnaire,FRANCE,788808229,Stub,FRANCE,65.1
34366,Jean-Louis Debré,FRANCE,788808242,C,FRANCE,65.1
34367,Jean-Louis Bricout,FRANCE,788808263,Stub,FRANCE,65.1
34368,Jean-Jacques Pignard,FRANCE,788808293,Stub,FRANCE,65.1
34369,Jean-Jacques Ferrara,FRANCE,788808504,Stub,FRANCE,65.1
34370,Jean-Jacques Candelier,FRANCE,788808514,Stub,FRANCE,65.1
34371,Jean-Jacques Bridey,FRANCE,788808521,Stub,FRANCE,65.1
34372,Jean-Félix Acquaviva,FRANCE,788808532,Stub,FRANCE,65.1
34373,Jean-François Portarrieu,FRANCE,788808549,Stub,FRANCE,65.1
34374,Jean-François Mattei,FRANCE,788808562,Start,FRANCE,65.1
34375,Jean-François Eliaou,FRANCE,788809544,Stub,FRANCE,65.1
34376,Jean-François Copé,FRANCE,788809553,C,FRANCE,65.1
34377,Jean-François Cesarini,FRANCE,788809568,Stub,FRANCE,65.1
34378,Jean-Claude Sandrier,FRANCE,788809589,Stub,FRANCE,65.1
34379,Jean-Claude Merceron,FRANCE,788809603,Stub,FRANCE,65.1
34380,Jean-Claude Leclabart,FRANCE,788809624,Stub,FRANCE,65.1
34381,Jean-Christophe Canter,FRANCE,788809681,Start,FRANCE,65.1
34382,Jean-Charles Larsonneur,FRANCE,788809706,Stub,FRANCE,65.1
34383,Jean-Charles Colas-Roy,FRANCE,788809712,Stub,FRANCE,65.1
34384,Jean-Bernard Sempastous,FRANCE,788809718,Stub,FRANCE,65.1
34385,Jean-Baptiste Moreau (politician),FRANCE,788809721,Stub,FRANCE,65.1
34386,Jean-Baptiste Djebbari-Bonnet,FRANCE,788809730,Stub,FRANCE,65.1
34387,Jean Terlier,FRANCE,788809757,Stub,FRANCE,65.1
34388,Jean Rottner,FRANCE,788809771,Stub,FRANCE,65.1
34389,Jean Proriol,FRANCE,788809782,Stub,FRANCE,65.1
34390,Jean Michel (politician),FRANCE,788809795,Stub,FRANCE,65.1
34391,Jean Grellier,FRANCE,788809826,Stub,FRANCE,65.1
34392,Jacques Valax,FRANCE,788809907,Stub,FRANCE,65.1
34393,Jacques Savatier,FRANCE,788809913,Stub,FRANCE,65.1
34394,Jacques Krabal,FRANCE,788809974,Stub,FRANCE,65.1
34395,Jacques Bompard,FRANCE,788810013,Start,FRANCE,65.1
34396,Jacques Barrot,FRANCE,788810033,C,FRANCE,65.1
34397,Jacqueline Fraysse,FRANCE,788810057,Stub,FRANCE,65.1
34398,Jacqueline Dubois,FRANCE,788810065,Stub,FRANCE,65.1
34399,Isabelle Rauch,FRANCE,788810090,Start,FRANCE,65.1
34400,Isabelle Florennes,FRANCE,788810097,Stub,FRANCE,65.1
34401,Hélène Zannier,FRANCE,788810119,Stub,FRANCE,65.1
34402,Huguette Tiegna,FRANCE,788810141,Stub,FRANCE,65.1
34403,Hubert Julien-Laferrière,FRANCE,788810160,Stub,FRANCE,65.1
34404,Hubert Falco,FRANCE,788810169,Stub,FRANCE,65.1
34405,Hervé Saulignac,FRANCE,788810179,Stub,FRANCE,65.1
34406,Hervé Pellois,FRANCE,788810188,Stub,FRANCE,65.1
34407,Henri Emmanuelli,FRANCE,788810287,C,FRANCE,65.1
34408,Gérard Menuel,FRANCE,788814631,Stub,FRANCE,65.1
34409,Géraldine Bannier,FRANCE,788814685,Stub,FRANCE,65.1
34410,Guy Drut,FRANCE,788814720,Start,FRANCE,65.1
34411,Guy Chambefort,FRANCE,788814731,Stub,FRANCE,65.1
34412,Guy Bricout,FRANCE,788814734,Stub,FRANCE,65.1
34413,Guillaume Garot,FRANCE,788814769,Stub,FRANCE,65.1
34414,Grégory Besson-Moreau,FRANCE,788814775,Stub,FRANCE,65.1
34415,Graziella Melchior,FRANCE,788814779,Stub,FRANCE,65.1
34416,Gisèle Biémouret,FRANCE,788814790,Stub,FRANCE,65.1
34417,Gilles Le Gendre,FRANCE,788814810,Stub,FRANCE,65.1
34418,Gilbert Mathon,FRANCE,788814839,Stub,FRANCE,65.1
34419,Georges Tron,FRANCE,788814864,Start,FRANCE,65.1
34420,Georges Fenech,FRANCE,788814885,C,FRANCE,65.1
34421,Frédérique Tuffnell,FRANCE,788814980,Stub,FRANCE,65.1
34422,Frédérique Meunier,FRANCE,788814984,Stub,FRANCE,65.1
34423,Frédérique Massat,FRANCE,788814987,Stub,FRANCE,65.1
34424,Frédérique Lardet,FRANCE,788814993,Stub,FRANCE,65.1
34425,Frédéric Dutoit,FRANCE,788815022,Stub,FRANCE,65.1
34426,Frédéric Descrozaille,FRANCE,788815024,Stub,FRANCE,65.1
34427,Françoise Olivier-Coupeau,FRANCE,788815053,Stub,FRANCE,65.1
34428,Françoise Dumas,FRANCE,788815096,Stub,FRANCE,65.1
